Duration__in_seconds_,ResponseId,RIASEC_1,RIASEC_2,RIASEC_3,RIASEC_4,RIASEC_5,RIASEC_6,RIASEC_7,RIASEC_8,RIASEC_9,RIASEC_10,RIASEC_11,RIASEC_12,RIASEC_13,RIASEC_14,RIASEC_15,RIASEC_16,RIASEC_17,RIASEC_18,RIASEC_19,RIASEC_20,RIASEC_21,RIASEC_22,RIASEC_23,RIASEC_24,RIASEC_25,RIASEC_26,RIASEC_27,RIASEC_28,RIASEC_29,RIASEC_30,RIASEC_31,RIASEC_32,RIASEC_33,RIASEC_34,RIASEC_35,RIASEC_36,RIASEC_37,RIASEC_38,RIASEC_39,RIASEC_40,RIASEC_41,RIASEC_42,RIASEC_43,RIASEC_44,RIASEC_45,RIASEC_46,RIASEC_47,RIASEC_48,RIASEC_49,RIASEC_50,RIASEC_51,RIASEC_52,RIASEC_53,RIASEC_54,RIASEC_55,RIASEC_56,RIASEC_57,RIASEC_58,RIASEC_59,RIASEC_60,NARC_1,NARC_2,NARC_3,NARC_4,NARC_5,NARC_6,NARC_7,NARC_8,NARC_9,NARC_10,NARC_11,NARC_12,NARC_13,NARC_14,NARC_15,NARC_16,NARC_17,NARC_18,Voc_Interests_5_R,Voc_Interests_7_R,Voc_Interests_11_R,Voc_Interests_13_R,Voc_Interests_15_R,Voc_Interests_24_R,Voc_Interests_27_R,Voc_Interests_34_R,Voc_Interests_51_R,Voc_Interests_9_I,Voc_Interests_10_I,Voc_Interests_14_I,Voc_Interests_21_I,Voc_Interests_25_I,Voc_Interests_29_I,Voc_Interests_32_I,Voc_Interests_39_I,Voc_Interests_52_I,Voc_Interests_2_A,Voc_Interests_3_A,Voc_Interests_6_A,Voc_Interests_19_A,Voc_Interests_22_A,Voc_Interests_30_A,Voc_Interests_38_A,Voc_Interests_44_A,Voc_Interests_54_A,Voc_Interests_16_S,Voc_Interests_23_S,Voc_Interests_35_S,Voc_Interests_43_S,Voc_Interests_45_S,Voc_Interests_46_S,Voc_Interests_47_S,Voc_Interests_48_S,Voc_Interests_53_S,Voc_Interests_18_E,Voc_Interests_26_E,Voc_Interests_28_E,Voc_Interests_31_E,Voc_Interests_33_E,Voc_Interests_37_E,Voc_Interests_41_E,Voc_Interests_42_E,Voc_Interests_50_E,Voc_Interests_1_C,Voc_Interests_4_C,Voc_Interests_8_C,Voc_Interests_12_C,Voc_Interests_17_C,Voc_Interests_20_C,Voc_Interests_36_C,Voc_Interests_40_C,Voc_Interests_49_C,WV1_achievement,WV6_achievement,WV4_status,WV5_status,WV12_status,WV8_altruism,WV11_altruism,WV15_altruism,WV2_safety,WV16_safety,WV17_safety,WV3_comfort,WV7_comfort,WV10_comfort,WV14_comfort,WV18_comfort,WV19_comfort,WV9_autonomy,WV13_autonomy,WV20_autonomy,Ethnicity,Work_status,Edu,Income,Age,Gender
1051,R_3xhxAzpPbC4XFoB,2,1,2,3,3,2,3,3,3,3,4,4,4,4,4,4,3,4,3,4,1,4,3,3,4,3,2,1,2,4,2,2,4,3,4,4,3,3,3,2,4,2,3,3,4,1,3,2,4,2,1,3,3,2,1,2,3,1,1,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,5,4,4,5,1,5,5,5,1,5,5,5,5,5,5,1,5,4,1,4,5,2,1,4,1,4,4,4,4,1,4,2,4,4,1,1,4,4,1,1,4,1,1,1,4,1,1,1,4,1,7,7,7,1,1,7,7,4,7,7,7,7,7,1,7,7,7,4,7,4,1,12,3,2,46,0
1055,R_1LveSCEzKVD6YmW,1,3,2,1,1,1,2,2,1,1,3,3,3,3,3,2,2,2,2,3,1,2,3,2,2,2,1,1,1,2,2,2,1,3,3,1,1,2,2,1,2,3,3,3,4,1,1,3,3,3,2,1,2,2,3,3,1,3,3,3,4,1,6,4,6,5,1,2,5,2,1,2,1,1,2,2,4,2,2,2,2,2,4,2,2,2,2,2,4,2,2,2,4,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,7,7,7,3,7,7,7,7,7,7,7,6,7,4,7,4,7,7,7,4,1,10,2,4,25,1
1058,R_3CZdokFRPEhuLM4,3,2,3,3,3,1,2,3,3,3,3,3,3,3,1,3,3,3,4,3,3,3,3,4,3,3,4,2,2,2,4,3,3,2,4,4,4,3,4,3,3,3,3,4,3,2,2,4,3,3,3,3,3,2,3,3,3,3,4,3,4,4,4,3,4,3,3,4,2,1,2,1,2,1,2,2,2,2,3,4,2,3,4,4,5,4,4,4,4,5,2,4,3,3,4,4,4,5,4,5,3,4,4,3,5,4,4,3,3,3,3,2,4,4,3,4,3,4,4,3,4,4,5,4,2,4,2,4,2,4,5,4,6,6,5,5,5,7,6,5,5,5,6,5,5,7,5,5,6,5,7,6,6,12,4,6,34,0
1064,R_2zvV5d5frkYJx3D,2,1,4,3,4,1,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,4,4,4,4,3,4,4,4,4,4,1,1,3,1,4,3,4,3,2,4,4,1,4,4,4,4,4,3,4,4,4,4,6,1,1,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,5,4,5,1,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1,5,5,1,1,1,1,4,2,5,2,4,5,5,5,4,5,4,4,3,1,4,3,5,4,1,7,7,6,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,1,12,2,3,37,1
1071,R_AtCEITehKwnslUd,3,2,3,2,3,1,3,3,3,2,3,4,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,2,2,3,3,4,3,3,4,2,4,4,1,1,2,2,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,4,1,4,2,5,2,4,2,5,1,1,1,5,5,4,3,2,1,2,1,2,2,5,3,2,4,1,4,4,3,3,1,4,4,3,5,4,3,2,5,2,4,5,4,4,4,2,4,3,1,2,4,1,2,2,3,2,2,4,2,4,4,4,2,1,1,3,3,2,2,2,2,5,5,5,3,5,4,6,3,6,5,6,4,6,3,7,3,6,5,4,5,1,12,4,6,30,1
1074,R_2fycL9nOJtKh4dC,2,1,2,1,3,1,2,2,2,1,2,2,2,3,2,1,2,2,1,1,3,2,1,3,2,3,3,1,1,2,1,2,1,1,3,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,1,2,3,1,3,1,4,4,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,4,1,2,1,1,1,3,1,4,3,4,3,3,1,3,1,1,2,2,3,2,2,1,1,1,1,1,1,1,2,1,3,1,1,2,4,1,4,3,1,4,4,1,1,6,7,7,4,7,6,4,1,7,7,7,2,7,2,7,7,1,12,3,3,35,1
1088,R_3NBRKGRFDb4ESKC,3,3,3,3,3,2,3,3,3,1,3,3,2,4,3,4,3,3,3,3,1,1,2,3,3,2,1,1,1,3,3,1,3,1,2,2,2,2,1,1,4,4,3,3,4,3,1,1,2,3,4,3,4,3,3,2,3,2,3,3,3,5,3,3,5,5,3,5,4,6,1,4,1,1,2,5,4,4,1,3,4,3,4,4,3,3,1,1,1,5,5,1,3,1,4,1,1,1,4,4,3,1,4,3,4,4,2,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,3,1,1,3,3,1,3,3,4,1,7,6,7,5,6,5,6,5,6,6,6,5,5,7,1,6,7,6,5,4,1,12,4,3,30,0
1095,R_p4eeNixqmcyyZ69,1,1,1,2,2,1,3,1,1,1,2,3,3,3,2,2,3,3,3,2,3,2,2,2,2,2,2,1,1,2,3,3,3,2,3,2,2,2,1,2,2,2,2,1,3,3,2,3,2,2,2,2,2,3,2,2,2,2,2,3,4,2,4,3,4,3,4,3,5,2,1,2,4,3,3,2,4,3,1,2,1,2,2,1,2,2,1,4,3,3,4,2,3,3,3,4,1,3,2,3,4,4,2,4,5,4,3,3,2,2,4,3,3,2,2,3,3,2,3,4,4,3,5,2,2,3,3,4,3,4,3,2,3,3,6,3,5,6,5,2,6,6,5,2,6,3,6,2,7,2,4,5,1,12,4,3,34,1
1099,R_1N2ECT11dGHz3Ed,2,2,2,3,2,3,2,2,3,3,2,3,3,3,2,3,3,2,2,2,4,4,4,3,4,2,4,1,4,3,2,3,3,2,4,4,3,3,2,4,3,1,1,3,2,3,2,2,1,1,3,2,3,1,1,1,2,1,1,2,3,1,1,2,5,2,2,2,5,2,1,1,1,1,1,1,1,2,4,3,2,2,3,2,3,4,3,3,3,4,4,4,3,2,4,4,5,3,3,4,3,3,5,2,5,4,4,3,2,4,3,3,2,2,1,4,4,2,4,4,3,4,1,4,2,1,2,2,2,2,1,1,7,5,5,5,5,6,6,4,5,6,4,7,5,3,5,6,6,4,6,4,1,12,6,7,59,0
1104,R_3sAEp6mdYnslZeY,2,2,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,2,3,3,2,2,2,3,2,3,2,2,3,3,2,3,2,2,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,4,2,2,3,4,2,5,2,5,4,2,4,3,3,3,2,3,2,4,3,2,3,4,2,4,3,4,4,4,3,2,4,4,4,4,4,3,2,3,4,2,4,2,3,3,2,3,2,2,3,2,2,2,2,3,2,3,2,2,2,2,2,4,1,4,2,3,2,2,2,4,2,6,5,7,3,4,3,4,3,6,6,6,5,7,6,7,6,6,5,5,6,1,12,4,5,37,0
1106,R_zYVYLQHqMdeeGcx,3,1,3,1,3,1,2,2,1,1,3,2,1,3,3,3,2,2,2,2,4,3,3,3,2,3,4,1,1,3,1,2,3,2,3,2,2,2,2,1,2,2,2,3,3,3,3,2,1,2,3,1,2,4,2,3,2,3,2,1,5,1,3,3,5,2,4,2,4,3,1,2,1,2,2,2,5,1,1,2,1,4,2,1,1,1,1,2,5,3,2,1,4,2,1,1,1,4,4,4,5,4,4,2,5,2,2,1,1,2,1,1,2,1,2,5,4,2,2,3,1,4,4,4,1,4,1,2,1,2,1,1,6,6,6,1,5,7,7,5,7,5,5,3,7,5,7,4,7,6,6,6,1,12,4,5,46,1
1112,R_1MQBi1aBPH5zJuz,4,3,1,4,4,4,3,2,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,4,4,4,1,4,4,4,4,1,1,3,2,2,2,3,2,4,2,6,4,4,6,6,6,1,1,6,1,1,1,1,1,1,1,1,1,1,5,3,5,5,1,5,4,1,5,5,5,3,5,5,5,5,5,5,3,5,5,5,5,5,1,5,5,1,4,5,1,1,1,1,5,5,1,5,1,5,5,1,1,5,1,1,1,3,5,5,3,1,1,7,7,7,1,7,6,7,7,7,7,7,7,6,2,7,4,7,3,7,4,1,12,1,2,28,1
1115,R_1eERauaH8RHCqET,3,2,2,4,2,2,2,1,3,1,3,3,3,4,3,3,4,3,3,3,2,4,4,3,4,3,3,3,2,2,2,4,4,3,4,2,3,4,1,1,3,2,1,2,3,2,3,3,1,2,2,1,1,2,1,2,2,1,2,1,2,2,3,2,4,3,1,1,3,2,1,1,4,5,2,2,4,1,1,2,2,2,2,2,2,2,2,4,4,2,2,4,5,2,5,4,4,3,3,2,2,4,4,2,2,5,2,4,3,1,4,4,2,1,1,2,2,2,5,2,2,2,2,2,1,2,2,2,2,2,2,2,7,7,7,2,6,4,7,7,7,4,7,4,7,3,7,2,7,5,4,4,1,12,3,4,25,0
1115,R_1E4lp7yr4Ym3xiZ,3,2,4,3,4,1,3,4,4,2,4,4,4,4,1,4,4,3,4,4,1,2,1,1,4,1,1,1,1,3,3,3,2,1,1,1,1,1,1,1,4,2,4,3,3,1,2,1,1,1,4,2,3,4,1,2,1,1,1,1,4,4,1,3,5,4,4,4,6,1,1,1,1,1,1,1,1,1,4,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,4,2,6,4,4,4,7,4,4,4,4,3,5,5,6,5,4,5,6,12,4,5,30,0
1119,R_2WAbP312BueGVus,2,2,1,1,1,1,3,1,2,1,2,2,2,3,1,3,2,2,1,1,3,3,2,3,4,2,3,2,2,4,2,3,2,2,2,2,1,3,1,1,3,3,4,3,3,4,3,4,2,3,3,2,2,3,2,3,3,3,3,3,4,1,3,2,4,3,5,4,4,2,1,1,4,3,3,1,4,1,3,1,2,2,3,1,1,2,1,2,2,3,4,1,2,1,2,3,4,4,3,4,4,4,5,3,3,2,1,2,1,1,1,2,1,3,3,3,3,2,3,4,4,4,4,4,3,4,2,2,3,2,3,3,4,3,7,2,3,6,7,1,7,7,7,3,7,6,7,4,6,5,6,6,1,12,4,3,40,1
1122,R_XnBK6VbRjA9GuoV,1,2,2,1,3,3,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,3,3,4,1,1,1,1,1,2,1,2,3,1,3,1,1,3,1,1,4,1,1,3,3,1,1,1,1,2,2,2,4,3,1,3,4,2,2,1,6,3,5,3,6,6,4,1,2,3,1,1,2,4,1,1,4,1,4,4,2,2,2,2,2,2,4,2,2,4,4,2,2,4,2,2,4,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2,4,2,2,2,4,4,2,4,2,4,2,2,2,5,4,7,4,4,5,5,4,7,7,7,3,4,6,7,4,7,4,5,7,5,12,2,6,36,0
1125,R_3DnJmgVVdItyQC6,4,3,4,3,2,2,2,3,2,2,2,3,2,3,2,3,3,2,2,1,1,3,1,2,2,1,1,1,2,3,2,3,2,1,3,3,2,2,1,2,3,1,1,3,3,2,2,2,2,1,3,2,3,2,3,3,2,3,3,3,5,1,3,3,5,5,5,4,5,4,2,5,6,6,5,3,4,3,4,4,4,4,2,5,2,5,2,2,4,3,2,3,2,3,3,2,1,3,4,2,3,3,2,1,1,2,3,3,3,1,1,1,1,1,1,5,3,2,2,2,1,1,3,5,4,1,4,2,2,3,3,1,5,6,5,4,4,6,7,4,6,6,6,5,7,7,7,5,7,6,7,6,1,12,5,6,35,0
1128,R_24GXOM01kFJDnb4,1,1,1,1,2,1,3,2,1,1,3,3,1,3,3,2,3,2,2,2,4,3,3,2,2,3,4,3,3,2,2,3,3,2,4,1,3,2,1,2,2,1,2,3,3,2,2,3,3,2,3,4,2,2,3,2,3,2,3,3,5,1,4,2,4,2,2,2,5,1,1,1,1,1,1,1,4,1,1,1,1,1,5,1,1,1,1,3,3,1,1,1,1,4,1,2,4,4,1,4,5,1,2,4,5,3,3,3,2,2,3,3,1,1,2,1,2,1,3,2,4,2,3,1,1,1,1,4,1,3,2,3,7,7,5,6,3,7,7,6,7,7,6,5,7,4,7,3,7,6,7,7,1,12,6,4,39,1
1137,R_RlPYjz5CnyOS5ix,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,2,3,3,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,5,2,3,4,5,5,4,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,4,2,2,2,2,4,2,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,2,4,2,2,6,6,6,5,6,6,6,6,6,6,6,4,6,7,6,3,6,6,7,7,1,12,2,2,49,1
1141,R_3L6APSAHnnxWhqI,2,4,4,1,3,3,4,2,4,4,2,1,3,3,3,1,3,2,1,2,3,1,1,1,3,2,2,1,1,3,3,1,3,2,1,1,1,2,2,1,2,4,1,4,4,4,4,1,4,3,2,3,4,3,1,1,3,2,3,3,6,5,4,4,5,5,5,5,5,1,1,1,1,1,1,1,2,2,5,4,4,4,5,4,5,4,4,1,1,5,5,1,2,2,2,1,4,1,4,4,2,1,4,1,4,2,1,2,1,1,1,2,1,4,4,4,4,1,4,1,2,4,5,2,5,2,1,1,2,2,1,4,7,7,6,3,2,3,3,4,3,2,5,6,5,3,6,2,4,3,4,4,4,12,2,3,37,0
1143,R_1IiWLohvOM7nK5h,3,2,3,2,3,2,2,3,3,1,3,3,3,3,3,3,3,3,2,3,4,3,2,4,3,4,4,1,1,3,2,4,3,3,3,2,3,3,1,1,2,1,1,2,4,2,1,2,1,1,3,2,2,3,2,2,2,2,2,2,1,1,1,1,2,1,2,1,5,1,1,1,1,1,1,1,1,1,2,3,2,4,2,2,2,2,2,4,4,3,3,3,4,4,3,4,2,2,4,2,4,4,3,4,5,4,3,3,2,2,4,3,2,2,2,3,2,3,2,2,2,2,3,4,3,2,2,4,3,2,2,3,6,7,7,2,7,5,7,6,7,7,6,3,7,3,7,5,6,7,7,7,1,12,4,4,35,1
1151,R_1i9RU3HIUsvMRMW,2,2,1,3,3,1,4,3,2,3,1,2,2,2,2,3,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,3,1,1,1,1,1,2,4,1,3,1,1,1,1,4,3,2,2,2,3,3,3,4,3,4,4,1,1,2,2,4,2,3,1,3,3,3,1,5,5,4,2,6,1,1,2,3,2,4,2,4,2,1,3,2,4,2,1,4,2,2,5,1,2,2,3,2,2,1,1,1,1,1,1,2,1,1,1,1,1,5,3,4,2,1,4,3,1,1,4,1,5,1,2,2,4,5,2,3,4,1,1,2,7,6,1,5,3,7,5,4,4,5,3,7,1,6,4,1,12,2,2,30,0
1152,R_3oEMkGkVKLdK0Dw,2,2,2,3,4,3,3,1,3,2,2,2,2,4,1,2,1,2,1,2,4,3,2,3,3,2,4,1,3,3,1,3,2,2,2,1,2,2,2,1,1,2,2,3,1,2,1,2,2,2,3,3,4,3,3,2,3,3,3,3,2,1,1,1,5,2,3,1,3,2,1,1,1,1,2,2,5,1,1,4,2,2,4,2,2,2,4,2,5,5,1,2,3,2,1,5,3,2,2,2,5,4,5,1,5,4,2,2,2,2,4,2,1,2,2,2,4,1,1,4,1,2,2,3,1,3,2,2,2,4,4,2,6,4,5,5,5,4,6,2,7,5,6,3,7,7,7,2,7,4,7,7,1,12,3,3,43,1
1163,R_1jV57Mj6m8DugdE,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,1,5,3,2,2,3,4,2,2,5,2,3,2,2,2,4,2,2,2,2,2,2,2,2,3,2,2,2,4,3,2,2,2,4,2,3,4,4,2,2,2,3,3,3,2,2,3,2,3,4,2,2,2,4,2,4,2,2,3,2,2,2,2,3,2,4,2,7,2,5,7,6,3,7,6,5,2,7,7,6,4,7,2,7,7,1,12,4,3,52,0
1165,R_afMS0lgfa2wcBHz,2,3,1,2,1,2,2,2,1,1,2,3,1,2,3,2,2,3,2,3,3,3,3,3,3,3,3,1,2,3,3,3,4,3,3,2,3,2,2,3,1,2,2,2,2,2,2,3,2,2,3,3,2,2,3,2,3,2,3,3,4,1,3,2,4,1,2,1,4,1,1,2,4,3,1,1,2,1,1,2,2,3,4,3,2,2,1,3,4,4,2,4,3,2,2,4,2,3,4,3,4,4,4,3,4,4,4,3,3,3,3,3,2,4,1,3,2,2,3,3,3,3,3,3,2,2,3,4,3,3,2,2,6,7,5,3,6,6,6,6,7,6,6,3,7,5,6,6,7,6,4,6,1,12,4,3,28,1
1172,R_20ZptlRARAGQQDo,1,3,1,3,3,1,3,1,3,3,3,2,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,1,2,2,2,3,1,1,3,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,3,1,4,1,3,1,2,1,4,2,1,1,1,1,1,1,2,1,3,3,4,3,2,1,4,1,1,5,5,3,1,1,5,3,4,5,4,2,4,1,3,3,5,2,5,4,1,1,2,2,4,4,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,2,1,4,2,6,6,1,2,7,4,7,7,7,7,6,1,6,7,7,3,7,7,4,3,1,12,3,3,47,1
1174,R_1qWMwNzOwfOOs4Q,3,2,2,2,3,3,3,2,3,2,4,4,3,3,4,3,4,3,4,4,3,3,3,2,3,1,3,1,2,3,4,3,3,3,3,3,3,3,3,2,4,1,1,3,1,3,3,1,1,2,4,3,3,4,3,4,3,3,3,3,4,1,2,1,4,2,3,2,5,3,1,1,4,3,2,2,4,2,2,2,3,2,4,2,2,2,3,4,4,4,5,4,4,3,4,2,1,4,4,2,4,4,4,4,2,4,5,4,3,4,4,4,4,1,2,5,4,4,2,4,4,2,4,4,1,4,3,5,3,5,3,4,6,7,7,7,4,6,7,5,6,6,6,3,6,5,7,6,6,7,6,6,4,12,6,5,31,0
1182,R_3oG9nsAhErOq5LQ,2,1,3,3,2,1,2,2,2,2,2,3,2,2,2,3,3,2,2,2,3,3,3,2,2,2,3,2,2,2,3,3,3,2,3,2,2,2,2,3,2,3,2,3,4,3,2,3,2,3,2,3,2,2,3,2,2,2,3,2,5,4,4,2,5,2,2,2,4,2,1,1,1,1,1,2,3,1,2,4,1,2,4,2,3,3,2,3,3,4,3,3,4,3,3,4,3,4,3,4,4,3,3,4,4,4,3,3,3,3,4,2,3,2,4,4,4,3,3,4,3,4,4,3,2,3,4,2,3,2,2,2,6,7,6,3,5,4,7,7,6,5,6,6,6,1,5,4,6,5,6,6,1,12,3,2,56,0
1186,R_3O83ZbAtlPpRYeA,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,2,3,3,3,2,4,2,4,2,4,2,2,3,1,2,1,3,2,3,2,2,1,1,1,2,1,1,1,3,3,1,3,1,1,2,1,2,3,2,2,3,3,2,3,4,3,2,1,2,2,1,1,4,3,1,1,1,1,1,2,3,1,4,3,3,3,4,4,3,3,3,4,4,2,2,1,5,2,2,3,2,2,2,2,2,5,5,1,3,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,3,2,2,2,4,1,2,2,2,2,3,2,7,6,4,3,5,7,7,4,7,7,7,2,7,6,7,6,7,7,7,7,1,12,4,3,45,1
1190,R_beL7eLZFul6oBVv,3,2,3,3,3,3,3,1,4,3,3,4,3,3,3,3,2,2,2,3,3,1,1,3,3,3,2,2,1,2,2,3,2,2,4,4,2,3,2,3,4,3,2,3,3,2,2,2,3,3,4,3,3,2,3,3,3,3,4,2,3,2,3,3,6,1,2,2,3,1,1,1,5,4,3,1,1,1,1,1,1,1,1,1,2,4,1,3,1,4,1,1,2,1,1,1,1,1,3,4,1,1,1,1,1,4,1,3,1,1,1,1,1,1,1,5,3,1,1,1,3,2,1,4,1,3,1,2,1,2,4,1,7,6,7,6,6,6,6,6,6,6,6,4,7,6,6,5,6,6,6,6,4,12,4,3,27,0
1195,R_1dEbeZTHQW0srk3,1,1,1,1,1,1,1,1,1,1,4,1,3,1,4,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,1,3,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,6,1,6,4,1,4,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,4,1,3,5,7,7,7,7,7,4,7,6,7,7,7,2,5,5,1,12,4,3,38,1
1203,R_pKJMWhKWLpcXRlf,3,3,3,3,4,1,3,3,4,2,2,4,3,4,4,3,3,3,3,3,3,4,4,3,1,3,1,1,4,3,3,2,3,3,2,3,3,1,2,3,2,2,1,2,4,2,2,1,3,2,4,3,4,4,3,3,3,2,3,3,2,3,3,1,3,1,4,3,5,3,5,2,1,1,1,1,1,1,1,3,3,4,3,4,2,4,1,5,4,5,1,1,4,2,4,3,3,1,4,3,2,4,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,3,3,6,4,4,4,4,4,7,5,5,7,4,7,4,5,7,4,5,7,5,7,1,12,4,4,65,0
1206,R_3fUYQPKcOlTjC30,2,2,2,3,3,2,3,2,2,4,4,4,4,3,4,4,4,4,3,4,4,3,3,3,4,4,4,2,3,4,3,4,3,4,3,4,4,4,4,3,2,3,3,3,3,2,4,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,5,2,2,2,2,2,2,2,2,2,2,1,1,2,4,2,4,2,2,4,4,4,4,2,4,5,4,5,4,1,4,5,4,4,5,4,5,5,5,5,4,4,4,4,4,2,2,2,2,2,4,2,3,2,4,1,4,1,1,4,5,2,2,2,6,7,5,3,4,7,7,6,7,7,6,5,6,2,6,2,6,5,4,3,1,12,3,2,26,1
1210,R_2y1SvvgJ22ppA6i,3,2,2,3,3,1,3,2,3,2,2,4,3,4,3,3,4,2,3,3,4,4,3,4,4,4,4,3,4,4,3,3,2,3,3,3,4,4,2,3,1,2,2,2,4,1,1,3,1,3,2,2,3,1,2,1,2,2,2,3,3,2,2,1,4,3,3,2,4,1,1,2,4,4,2,3,6,2,1,1,1,3,5,1,1,1,1,4,4,4,4,3,4,2,3,1,5,2,3,5,5,4,5,4,5,5,1,4,1,1,4,4,4,1,1,1,1,1,1,1,2,1,2,1,4,1,4,4,4,1,4,1,7,5,4,3,3,7,7,3,7,5,7,2,7,7,7,6,7,6,6,6,4,11,4,3,32,1
1213,R_3lQ7SQIOESuJivJ,2,1,2,3,2,2,2,3,2,2,3,3,2,3,3,3,3,3,3,2,3,4,3,2,4,2,4,1,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,2,3,2,2,2,3,3,3,3,2,3,2,3,2,2,1,3,2,2,2,3,2,4,2,3,3,3,2,2,2,2,2,2,3,2,2,3,4,2,3,4,4,4,2,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,2,4,4,4,3,4,1,3,2,3,2,4,4,3,3,7,7,4,2,3,6,5,5,7,6,5,5,5,6,6,6,7,7,6,6,1,12,4,5,37,0
1234,R_2vZnuylDgIIrDK7,3,1,3,2,4,3,2,2,2,1,1,3,2,2,3,1,3,2,1,1,1,1,1,3,2,3,3,1,3,3,3,1,1,2,3,3,1,1,1,1,3,2,1,3,4,1,1,1,1,1,3,1,3,3,2,2,2,1,2,2,5,1,5,5,5,4,4,2,6,5,1,2,5,4,4,1,4,1,1,3,1,4,5,3,1,4,1,1,1,5,2,2,1,4,1,1,1,1,1,1,1,4,4,1,3,1,1,2,1,1,1,1,1,2,1,2,1,1,1,3,1,1,1,4,1,4,1,4,2,3,2,1,7,3,3,2,5,4,6,5,6,7,4,4,6,6,7,5,7,5,7,6,1,12,4,6,30,0
1242,R_BR3Nv660QPEZswp,3,1,3,3,1,2,1,3,4,4,1,1,1,1,1,4,4,1,1,1,4,3,1,2,3,1,1,1,1,1,1,3,1,1,3,3,1,1,3,3,3,1,1,1,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,2,6,2,4,2,6,6,1,4,6,6,1,1,5,1,5,1,1,4,5,1,5,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,12,3,4,38,0
